rewire_id,text,label_sexist,label_category,label_vector,split,consensus
sexism2022_english-9238,"I was watching Quantum Leap on Netflix and noticed that women were always the victims of men and never the other way round. Even if they were a ""bad guy"" they were only acting on a mans behalf.",not sexist,none,none,test,mixed
sexism2022_english-9256,Thanks bro! Love me some big titty asian women!,not sexist,none,none,test,mixed
sexism2022_english-9309,"I'm from the future, here is a [NSFL photo]([URL] of her 5 years after their marriage. My work here is is done, now if you will excuse me I have to go bleach my eyes.",not sexist,none,none,test,mixed
sexism2022_english-9313,"Not that I know of, but damn I wish she would be. He could almost have her as a nightly punching bag, and it would be a lot more entertaining than watching that cuck Hannity give the walking GRIDS patient Colmes a milquetoast drubbing.",not sexist,none,none,test,mixed
sexism2022_english-9330,"Ah, /r/redpillwomen, where ladies are free to speak their minds about any subject they like, so long as it involves either trading recipes or bashing Gloria Steinem. And nothing else.",not sexist,none,none,test,mixed
sexism2022_english-9343,I'll fuck your sister Rocket-man [USER].,not sexist,none,none,test,mixed
sexism2022_english-941,"I always thought that was lame. I've seen dudes call girls sluts because they were fucking some dude they knew, but the real reason was because they weren't fucking them.",not sexist,none,none,test,mixed
sexism2022_english-9430,Soooo.... Lil' Chuckie has quite the rep. And little Miss Perfect Kirsten Gillibrand provided COVER for Schumer. ‘B*tch’ flashback: Schumer wags finger over insulting ‘the women of America’ but calls flight attendant ‘b*itch’ [URL],sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-9435,"SV whores [URL] might be an interesting read. Buy her $3k of jewelry, do the business, give her receipt, she returns it less a small restocking fee etc etc.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-9440,Surprised Sheila Jackson Lee can keep a fried chicken leg out of her mouth long enough to show up in front of cameras and talk. She’s a greasy ass nappy ho.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-9457,It's a WITCH hunt! Who was the last person you saw on national msm news speaking to a group of women on the ills of womanhood in America? ...just happened to be a group that identifies as a Coven of Witches!!!🤔hmmmm,not sexist,none,none,test,mixed
sexism2022_english-9470,"[USER] I hate that chick, I don't like calling her milo, because in my mind there's one ONE Milo, the #DangerousFaggot. I refer to her as Olim.",not sexist,none,none,test,mixed
sexism2022_english-9476,Whoops. I replied to the wrong person. Still don't know why you're mad about a muppet vagina.,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,mixed
sexism2022_english-9477,Not really when it comes to approaching them. Most women don't like to be approached. They might say they do but then when they do get approached they don't like it and call the guy a creep.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-9485,If one was doing that to my son I'd give my wife brass knuckles so it wouldn't have to be 30 punches like this video,not sexist,none,none,test,mixed
sexism2022_english-949,LOL that fat girl .... black men cant catch up to us so they are angry ..... sooo black men are angry because they are not marrying black women .... LOL bitch plz,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-9520,"So leading women on, and using them for materialistic sex. How found of you. Your ego creating thots you claim ya hate",not sexist,none,none,test,mixed
sexism2022_english-9632,"But we already have the stats, biological mothers are the number one abusers of children, though step and foster parents are worse per capita.",not sexist,none,none,test,mixed
sexism2022_english-9648,"I like how it says ""battle for equality"" even though it's an all-female coalition.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-9684,"Even femcels+the hambeats on IT admitt that they could easily get sex if they wanted. Theres nothing you have to do to get sex as female. You dont even have to be female, even transwomen are enough in 2k18",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-9691,"I actually think women will also use them. Probably not at much. But if you are an overweight woman looking for a Chad, it's better than being the last call pump and dump on a Saturday night.",not sexist,none,none,test,mixed
sexism2022_english-971,"Those are Brazilian girls. When we say Black and White we mean Americans. For instance: I gave up on white girls, but russian girls are the shit.",not sexist,none,none,test,mixed
sexism2022_english-9775,Salim Mehajer 'threatened to rape car repair worker's mother' over dispute about his Ferrari - as his friends call him a 'f***ing showpony' and warn him the 'bikies might ring' [URL],not sexist,none,none,test,mixed
sexism2022_english-9824,"This is why every man should ""date down"" significantly. YOU need to be the one in control. YOU need to make more money, have more options and be better looking/more fit.",not sexist,none,none,test,mixed
sexism2022_english-9832,we know what liars they are just ask her ex husband how she lied to him,not sexist,none,none,test,mixed
sexism2022_english-9862,"I know a woman who slept with one off her best friends on off boyfriend. Dropped her entire social circle for a jerk, not even a Chad. She was an, 8 as well. SMH. She had choices, chose this guy. Women can be dumb.",not sexist,none,none,test,mixed
sexism2022_english-9882,Girlfriend: 'You're not laying in your boxers all day watching the football scores come in'. Who said women make shit comedians?,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-991,In fact several feminist gamers have stated they don't play video games because they are 'lame',not sexist,none,none,test,mixed
sexism2022_english-9926,"I identify and feel like a menstruating Chinese woman, so if I kick you in the throat, it is not my fault. I'm special and must be accomadated, cause I'm different, but am the same, but not really, maybe. [URL]",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-9929,Yay! Nothing like a poor imitation of a women with a 4 inch dick,sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-9935,"Don’t misunderstand me, I love my mother to death. At the same time, I would also like to give her a few slaps due to her meddling in my affairs.",sexist,"1. threats, plans to harm and incitement",1.1 threats of harm,test,mixed
sexism2022_english-9943,"Nah the horse face told someone that she was not attracted to me at all. Its a very good thing she was banging a guy at the job everyone tough was gay, he was cheating on is wife with that ugly toth",not sexist,none,none,test,mixed
sexism2022_english-9946,lovely? have you seen the state of them both? the niglet looks like an african tranny man (an ugly one at that) and vanessa looks 20 years older than she is. lovely how?,sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-9967,The next person to play James Bond will be female. Watch it happen.,not sexist,none,none,test,mixed
sexism2022_english-9984,NOT MY PROBLEM LOL I doubt it is as bad as reputed... I have known a few Irish women who were quite pleasant to live with.,sexist,3. animosity,3.3 backhanded gendered compliments,test,mixed
sexism2022_english-9992,"I see it differently. With hypergamy dialed up to eleven, women will only date elevens. As a consequence, most men will be discouraged, creating a lot of discouraged women.",not sexist,none,none,test,mixed
sexism2022_english-9996,"Yep, and it converts female into wacky thing without hips nor brain, strongly believing they are boys (at least, what they think boys are).",not sexist,none,none,test,mixed
sexism2022_english-9998,"Since 1973, America has sanctioned the murder of over 58 Million children so that their Mother's can live as they wish.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
